model_47,model_9,0.719
model_47,model_10,0.725
model_47,model_11,0.793
model_47,model_12,0.751
model_47,model_13,0.781
model_47,model_14,0.129
model_47,model_15,0.858
model_47,model_16,0.779
model_47,model_17,0.256
model_47,model_18,0.780
model_47,model_19,0.740
model_47,model_20,0.728
model_47,model_21,0.747
model_47,model_22,0.726
model_47,model_23,0.739
model_47,model_24,0.603
model_47,model_25,0.723
model_47,model_26,0.739
model_47,model_27,0.764
model_47,model_28,0.689
model_47,model_29,0.792
model_47,model_30,0.761
model_47,model_31,0.804
model_47,model_32,0.652
model_47,model_33,0.669
model_47,model_34,0.727
model_47,model_35,0.728
model_47,model_36,0.838
model_47,model_37,0.733
model_47,model_38,0.813
model_47,model_39,0.806
model_47,model_40,0.800
model_47,model_41,0.693
model_47,model_42,0.136
model_47,model_43,0.761
model_47,model_44,0.694
model_47,model_45,0.257
model_47,model_46,0.815
model_47,model_47,1.000
model_47,model_48,0.150
model_47,model_49,0.737
model_47,model_50,0.748
model_47,model_51,0.695
model_47,model_52,0.256
model_47,model_53,0.689
model_47,model_54,0.232
model_47,model_55,0.811
model_47,model_56,0.753
model_47,model_57,0.811
model_47,model_58,0.818
model_47,model_59,0.784
model_47,model_60,0.694
model_47,model_61,0.744
model_47,model_62,0.615
model_47,model_63,0.799
model_47,model_64,0.807
model_47,model_65,0.770
model_47,model_66,0.718
model_47,model_67,0.765
model_47,model_68,0.699
model_47,model_69,0.680
model_47,model_70,0.722
model_47,model_71,0.716
model_47,model_72,0.685
model_47,model_73,0.701
model_47,model_74,0.789
model_47,model_75,0.709
model_47,model_76,0.761
model_47,model_77,0.666
model_47,model_78,0.644
model_47,model_79,0.821
model_47,model_80,0.746
model_47,model_81,0.802
model_47,model_82,0.619
model_47,model_83,0.702
model_47,model_84,0.587
model_47,model_85,0.783
model_47,model_86,0.707
model_47,model_87,0.215
model_47,model_88,0.775
model_47,model_89,0.707
model_47,model_90,0.709
model_47,model_91,0.657
model_47,model_92,0.187
model_48,model_0,0.326
model_48,model_1,0.619
model_48,model_2,0.133
model_48,model_3,0.495
model_48,model_4,0.132
model_48,model_5,0.681
model_48,model_6,0.138
model_48,model_7,0.228
model_48,model_8,0.133
model_48,model_9,0.129
model_48,model_10,0.131
model_48,model_11,0.132
model_48,model_12,0.131
model_48,model_13,0.132
model_48,model_14,0.462
model_48,model_15,0.140
model_48,model_16,0.132
model_48,model_17,0.479
model_48,model_18,0.159
model_48,model_19,0.131
model_48,model_20,0.149
model_48,model_21,0.135
model_48,model_22,0.131
model_48,model_23,0.143
model_48,model_24,0.130
model_48,model_25,0.135
model_48,model_26,0.168
model_48,model_27,0.139
model_48,model_28,0.128
model_48,model_29,0.160
model_48,model_30,0.130
model_48,model_31,0.139
model_48,model_32,0.129
model_48,model_33,0.128
model_48,model_34,0.128
model_48,model_35,0.130
model_48,model_36,0.163
model_48,model_37,0.130
model_48,model_38,0.155
model_48,model_39,0.140
model_48,model_40,0.177
model_48,model_41,0.130
model_48,model_42,0.817
model_48,model_43,0.131
model_48,model_44,0.128
model_48,model_45,0.530
model_48,model_46,0.152
model_48,model_47,0.150
model_48,model_48,1.000
model_48,model_49,0.139
model_48,model_50,0.130
model_48,model_51,0.128
model_48,model_52,0.480
model_48,model_53,0.128
model_48,model_54,0.522
model_48,model_55,0.161
model_48,model_56,0.131
model_48,model_57,0.170
model_48,model_58,0.136
model_48,model_59,0.136
model_48,model_60,0.129
model_48,model_61,0.134
model_48,model_62,0.130
model_48,model_63,0.133
model_48,model_64,0.147
model_48,model_65,0.130
model_48,model_66,0.172
model_48,model_67,0.150
model_48,model_68,0.129
model_48,model_69,0.130
model_48,model_70,0.165
model_48,model_71,0.130
model_48,model_72,0.129
model_48,model_73,0.134
model_48,model_74,0.160
model_48,model_75,0.149
model_48,model_76,0.169
model_48,model_77,0.143
model_48,model_78,0.128
model_48,model_79,0.162
model_48,model_80,0.130
model_48,model_81,0.133
model_48,model_82,0.130
model_48,model_83,0.167
model_48,model_84,0.137
model_48,model_85,0.133
model_48,model_86,0.142
model_48,model_87,0.566
model_48,model_88,0.144
model_48,model_89,0.128
model_48,model_90,0.134
model_48,model_91,0.128
model_48,model_92,0.737
model_49,model_0,0.107
model_49,model_1,0.128
model_49,model_2,0.793
model_49,model_3,0.158
model_49,model_4,0.762
model_49,model_5,0.166
model_49,model_6,0.794
model_49,model_7,0.588
model_49,model_8,0.760
model_49,model_9,0.611
model_49,model_10,0.700
model_49,model_11,0.767
model_49,model_12,0.766
model_49,model_13,0.793
model_49,model_14,0.127
model_49,model_15,0.770
model_49,model_16,0.767
model_49,model_17,0.239
model_49,model_18,0.643
model_49,model_19,0.638
model_49,model_20,0.731
model_49,model_21,0.804
model_49,model_22,0.712
model_49,model_23,0.726
model_49,model_24,0.743
model_49,model_25,0.775
model_49,model_26,0.639
model_49,model_27,0.762
model_49,model_28,0.584
model_49,model_29,0.719
model_49,model_30,0.668
model_49,model_31,0.811
model_49,model_32,0.597
model_49,model_33,0.570
model_49,model_34,0.619
model_49,model_35,0.684
model_49,model_36,0.742
model_49,model_37,0.764
model_49,model_38,0.747
model_49,model_39,0.810
model_49,model_40,0.688
model_49,model_41,0.783
model_49,model_42,0.128
model_49,model_43,0.778
model_49,model_44,0.572
model_49,model_45,0.239
model_49,model_46,0.693
model_49,model_47,0.737
model_49,model_48,0.139
model_49,model_49,1.000
model_49,model_50,0.791
model_49,model_51,0.590
model_49,model_52,0.239
model_49,model_53,0.662
model_49,model_54,0.172
model_49,model_55,0.698
model_49,model_56,0.686
model_49,model_57,0.696
model_49,model_58,0.690
model_49,model_59,0.739
model_49,model_60,0.687
model_49,model_61,0.769
model_49,model_62,0.748
model_49,model_63,0.770
model_49,model_64,0.764
model_49,model_65,0.664
model_49,model_66,0.560
model_49,model_67,0.679
model_49,model_68,0.722
model_49,model_69,0.720
model_49,model_70,0.678
model_49,model_71,0.630
model_49,model_72,0.586
model_49,model_73,0.610
model_49,model_74,0.701
model_49,model_75,0.658
model_49,model_76,0.632
model_49,model_77,0.697
model_49,model_78,0.593
model_49,model_79,0.690
model_49,model_80,0.728
model_49,model_81,0.699
model_49,model_82,0.753
model_49,model_83,0.580
model_49,model_84,0.487
model_49,model_85,0.653
model_49,model_86,0.566
model_49,model_87,0.201
model_49,model_88,0.669
model_49,model_89,0.621
model_49,model_90,0.801
model_49,model_91,0.583
model_49,model_92,0.158
model_50,model_0,0.101
model_50,model_1,0.125
model_50,model_2,0.774
model_50,model_3,0.185
model_50,model_4,0.846
model_50,model_5,0.160
model_50,model_6,0.836
model_50,model_7,0.605
model_50,model_8,0.853
model_50,model_9,0.667
model_50,model_10,0.749
model_50,model_11,0.840
model_50,model_12,0.868
model_50,model_13,0.865
model_50,model_14,0.125
model_50,model_15,0.773
model_50,model_16,0.842
model_50,model_17,0.224
model_50,model_18,0.694
model_50,model_19,0.694
model_50,model_20,0.830
model_50,model_21,0.803
model_50,model_22,0.754
model_50,model_23,0.835
model_50,model_24,0.755
model_50,model_25,0.794
model_50,model_26,0.659
model_50,model_27,0.760
model_50,model_28,0.612
model_50,model_29,0.733
model_50,model_30,0.750
model_50,model_31,0.789
model_50,model_32,0.650
model_50,model_33,0.627
model_50,model_34,0.686
model_50,model_35,0.667
model_50,model_36,0.716
model_50,model_37,0.773
model_50,model_38,0.755
model_50,model_39,0.789
model_50,model_40,0.687
model_50,model_41,0.812
model_50,model_42,0.124
model_50,model_43,0.823
model_50,model_44,0.610
model_50,model_45,0.226
model_50,model_46,0.771
model_50,model_47,0.748
model_50,model_48,0.130
model_50,model_49,0.791
model_50,model_50,1.000
model_50,model_51,0.608
model_50,model_52,0.224
model_50,model_53,0.716
model_50,model_54,0.192
model_50,model_55,0.689
model_50,model_56,0.726
model_50,model_57,0.759
model_50,model_58,0.726
model_50,model_59,0.794
model_50,model_60,0.727
model_50,model_61,0.804
model_50,model_62,0.775
model_50,model_63,0.815
model_50,model_64,0.721
model_50,model_65,0.691
model_50,model_66,0.591
model_50,model_67,0.751
model_50,model_68,0.778
model_50,model_69,0.720
model_50,model_70,0.693
model_50,model_71,0.711
model_50,model_72,0.665
model_50,model_73,0.645
model_50,model_74,0.723
model_50,model_75,0.717
model_50,model_76,0.664
model_50,model_77,0.689
model_50,model_78,0.601
model_50,model_79,0.736
model_50,model_80,0.825
model_50,model_81,0.713
model_50,model_82,0.655
model_50,model_83,0.626
model_50,model_84,0.517
model_50,model_85,0.709
model_50,model_86,0.671
model_50,model_87,0.183
model_50,model_88,0.707
model_50,model_89,0.648
model_50,model_90,0.768
model_50,model_91,0.601
model_50,model_92,0.150
model_51,model_0,0.089
model_51,model_1,0.125
model_51,model_2,0.585
model_51,model_3,0.151
model_51,model_4,0.597
model_51,model_5,0.148
model_51,model_6,0.598
model_51,model_7,0.653
model_51,model_8,0.673
model_51,model_9,0.740
model_51,model_10,0.700
model_51,model_11,0.678
model_51,model_12,0.639
model_51,model_13,0.619
model_51,model_14,0.125
model_51,model_15,0.683
model_51,model_16,0.644
model_51,model_17,0.181
model_51,model_18,0.715
model_51,model_19,0.786
model_51,model_20,0.590
model_51,model_21,0.642
model_51,model_22,0.695
model_51,model_23,0.620
model_51,model_24,0.575
model_51,model_25,0.626
model_51,model_26,0.778
model_51,model_27,0.627
model_51,model_28,0.882
model_51,model_29,0.749
model_51,model_30,0.727
model_51,model_31,0.600
model_51,model_32,0.776
model_51,model_33,0.801
model_51,model_34,0.826
model_51,model_35,0.808
model_51,model_36,0.733
model_51,model_37,0.604
model_51,model_38,0.707
model_51,model_39,0.601
model_51,model_40,0.757
model_51,model_41,0.645
model_51,model_42,0.124
model_51,model_43,0.628
model_51,model_44,0.937
model_51,model_45,0.183
model_51,model_46,0.741
model_51,model_47,0.695
model_51,model_48,0.128
model_51,model_49,0.590
model_51,model_50,0.608
model_51,model_51,1.000
model_51,model_52,0.182
model_51,model_53,0.701
model_51,model_54,0.166
model_51,model_55,0.699
model_51,model_56,0.697
model_51,model_57,0.734
model_51,model_58,0.679
model_51,model_59,0.644
model_51,model_60,0.678
model_51,model_61,0.653
model_51,model_62,0.606
model_51,model_63,0.615
model_51,model_64,0.641
model_51,model_65,0.755
model_51,model_66,0.780
model_51,model_67,0.749
model_51,model_68,0.637
model_51,model_69,0.613
model_51,model_70,0.659
model_51,model_71,0.798
model_51,model_72,0.788
model_51,model_73,0.774
model_51,model_74,0.746
model_51,model_75,0.749
model_51,model_76,0.653
model_51,model_77,0.563
model_51,model_78,0.896
model_51,model_79,0.689
model_51,model_80,0.677
model_51,model_81,0.705
model_51,model_82,0.544
model_51,model_83,0.732
model_51,model_84,0.649
model_51,model_85,0.711
model_51,model_86,0.765
model_51,model_87,0.157
model_51,model_88,0.664
model_51,model_89,0.841
model_51,model_90,0.604
model_51,model_91,0.815
model_51,model_92,0.141
model_52,model_0,0.394
model_52,model_1,0.370
model_52,model_2,0.225
model_52,model_3,0.745
model_52,model_4,0.213
model_52,model_5,0.651
model_52,model_6,0.222
model_52,model_7,0.329
model_52,model_8,0.214
model_52,model_9,0.192
model_52,model_10,0.198
model_52,model_11,0.206
model_52,model_12,0.186
model_52,model_13,0.208
model_52,model_14,0.298
model_52,model_15,0.247
model_52,model_16,0.203
model_52,model_17,0.924
model_52,model_18,0.249
model_52,model_19,0.201
model_52,model_20,0.264
model_52,model_21,0.235
model_52,model_22,0.187
model_52,model_23,0.237
model_52,model_24,0.238
model_52,model_25,0.210
model_52,model_26,0.252
model_52,model_27,0.264
model_52,model_28,0.182
model_52,model_29,0.237
model_52,model_30,0.203
model_52,model_31,0.240
model_52,model_32,0.184
model_52,model_33,0.176
model_52,model_34,0.184
model_52,model_35,0.187
model_52,model_36,0.252
model_52,model_37,0.208
model_52,model_38,0.243
model_52,model_39,0.241
model_52,model_40,0.262
model_52,model_41,0.194
model_52,model_42,0.454
model_52,model_43,0.191
model_52,model_44,0.182
model_52,model_45,0.838
model_52,model_46,0.232
model_52,model_47,0.256
model_52,model_48,0.480
model_52,model_49,0.239
model_52,model_50,0.224
model_52,model_51,0.182
model_52,model_52,1.000
model_52,model_53,0.183
model_52,model_54,0.687
model_52,model_55,0.256
model_52,model_56,0.207
model_52,model_57,0.256
model_52,model_58,0.246
model_52,model_59,0.215
model_52,model_60,0.185
model_52,model_61,0.216
model_52,model_62,0.223
model_52,model_63,0.248
model_52,model_64,0.199
model_52,model_65,0.198
model_52,model_66,0.247
model_52,model_67,0.227
model_52,model_68,0.186
model_52,model_69,0.198
model_52,model_70,0.280
model_52,model_71,0.185
model_52,model_72,0.185
model_52,model_73,0.201
model_52,model_74,0.260
model_52,model_75,0.222
model_52,model_76,0.254
model_52,model_77,0.238
model_52,model_78,0.180
model_52,model_79,0.259
model_52,model_80,0.212
model_52,model_81,0.240
model_52,model_82,0.227
model_52,model_83,0.211
model_52,model_84,0.196
model_52,model_85,0.211
model_52,model_86,0.223
model_52,model_87,0.593
model_52,model_88,0.228
model_52,model_89,0.183
model_52,model_90,0.227
model_52,model_91,0.183
model_52,model_92,0.612
model_53,model_0,0.089
model_53,model_1,0.125
model_53,model_2,0.629
model_53,model_3,0.151
model_53,model_4,0.736
model_53,model_5,0.148
model_53,model_6,0.741
model_53,model_7,0.590
model_53,model_8,0.787
model_53,model_9,0.711
model_53,model_10,0.779
model_53,model_11,0.720
model_53,model_12,0.748
model_53,model_13,0.738
model_53,model_14,0.125
model_53,model_15,0.673
model_53,model_16,0.718
model_53,model_17,0.183
model_53,model_18,0.691
model_53,model_19,0.706
model_53,model_20,0.725
model_53,model_21,0.685
model_53,model_22,0.742
model_53,model_23,0.730
model_53,model_24,0.649
model_53,model_25,0.785
model_53,model_26,0.695
model_53,model_27,0.633
model_53,model_28,0.683
model_53,model_29,0.768
model_53,model_30,0.734
model_53,model_31,0.658
model_53,model_32,0.685
model_53,model_33,0.692
model_53,model_34,0.791
model_53,model_35,0.694
model_53,model_36,0.770
model_53,model_37,0.621
model_53,model_38,0.782
model_53,model_39,0.658
model_53,model_40,0.710
model_53,model_41,0.743
model_53,model_42,0.124
model_53,model_43,0.721
model_53,model_44,0.691
model_53,model_45,0.184
model_53,model_46,0.770
model_53,model_47,0.689
model_53,model_48,0.128
model_53,model_49,0.662
model_53,model_50,0.716
model_53,model_51,0.701
model_53,model_52,0.183
model_53,model_53,1.000
model_53,model_54,0.166
model_53,model_55,0.676
model_53,model_56,0.753
model_53,model_57,0.738
model_53,model_58,0.642
model_53,model_59,0.766
model_53,model_60,0.866
model_53,model_61,0.807
model_53,model_62,0.677
model_53,model_63,0.690
model_53,model_64,0.663
model_53,model_65,0.744
model_53,model_66,0.641
model_53,model_67,0.764
model_53,model_68,0.827
model_53,model_69,0.739
model_53,model_70,0.626
model_53,model_71,0.761
model_53,model_72,0.741
model_53,model_73,0.679
model_53,model_74,0.748
model_53,model_75,0.730
model_53,model_76,0.655
model_53,model_77,0.549
model_53,model_78,0.689
model_53,model_79,0.688
model_53,model_80,0.755
model_53,model_81,0.715
model_53,model_82,0.575
model_53,model_83,0.646
model_53,model_84,0.557
model_53,model_85,0.730
model_53,model_86,0.723
model_53,model_87,0.158
model_53,model_88,0.692
model_53,model_89,0.663
model_53,model_90,0.710
model_53,model_91,0.635
model_53,model_92,0.141
model_54,model_0,0.445
model_54,model_1,0.367
model_54,model_2,0.198
model_54,model_3,0.800
model_54,model_4,0.192
model_54,model_5,0.704
model_54,model_6,0.170
model_54,model_7,0.298
model_54,model_8,0.167
model_54,model_9,0.168
model_54,model_10,0.166
model_54,model_11,0.178
model_54,model_12,0.166
model_54,model_13,0.166
model_54,model_14,0.295
model_54,model_15,0.220
model_54,model_16,0.162
model_54,model_17,0.705
model_54,model_18,0.225
model_54,model_19,0.172
model_54,model_20,0.222
model_54,model_21,0.210
model_54,model_22,0.164
model_54,model_23,0.171
model_54,model_24,0.161
model_54,model_25,0.168
model_54,model_26,0.226
model_54,model_27,0.221
model_54,model_28,0.166
model_54,model_29,0.216
model_54,model_30,0.179
model_54,model_31,0.218
model_54,model_32,0.163
model_54,model_33,0.166
model_54,model_34,0.166
model_54,model_35,0.165
model_54,model_36,0.193
model_54,model_37,0.183
model_54,model_38,0.215
model_54,model_39,0.219
model_54,model_40,0.236
model_54,model_41,0.188
model_54,model_42,0.485
model_54,model_43,0.189
model_54,model_44,0.166
model_54,model_45,0.667
model_54,model_46,0.208
model_54,model_47,0.232
model_54,model_48,0.522
model_54,model_49,0.172
model_54,model_50,0.192
model_54,model_51,0.166
model_54,model_52,0.687
model_54,model_53,0.166
model_54,model_54,1.000
model_54,model_55,0.232
model_54,model_56,0.168
model_54,model_57,0.229
model_54,model_58,0.212
model_54,model_59,0.186
model_54,model_60,0.166
model_54,model_61,0.169
model_54,model_62,0.177
model_54,model_63,0.209
model_54,model_64,0.182
model_54,model_65,0.165
model_54,model_66,0.222
model_54,model_67,0.200
model_54,model_68,0.160
model_54,model_69,0.166
model_54,model_70,0.232
model_54,model_71,0.167
model_54,model_72,0.168
model_54,model_73,0.170
model_54,model_74,0.191
model_54,model_75,0.186
model_54,model_76,0.227
model_54,model_77,0.219
model_54,model_78,0.166
model_54,model_79,0.231
model_54,model_80,0.161
model_54,model_81,0.165
model_54,model_82,0.168
model_54,model_83,0.217
model_54,model_84,0.182
model_54,model_85,0.166
model_54,model_86,0.201
model_54,model_87,0.662
model_54,model_88,0.206
model_54,model_89,0.166
model_54,model_90,0.166
model_54,model_91,0.165
model_54,model_92,0.620
model_55,model_0,0.142
model_55,model_1,0.137
model_55,model_2,0.722
model_55,model_3,0.223
model_55,model_4,0.721
model_55,model_5,0.206
model_55,model_6,0.709
model_55,model_7,0.752
model_55,model_8,0.714
model_55,model_9,0.712
model_55,model_10,0.681
model_55,model_11,0.714
model_55,model_12,0.742
model_55,model_13,0.690
model_55,model_14,0.130
model_55,model_15,0.793
model_55,model_16,0.720
model_55,model_17,0.256
model_55,model_18,0.911
model_55,model_19,0.752
model_55,model_20,0.674
model_55,model_21,0.699
model_55,model_22,0.747
model_55,model_23,0.688
model_55,model_24,0.596
model_55,model_25,0.710
model_55,model_26,0.783
model_55,model_27,0.713
model_55,model_28,0.683
model_55,model_29,0.779
model_55,model_30,0.740
model_55,model_31,0.778
model_55,model_32,0.689
model_55,model_33,0.684
model_55,model_34,0.702
model_55,model_35,0.748
model_55,model_36,0.806
model_55,model_37,0.713
model_55,model_38,0.787
model_55,model_39,0.736
model_55,model_40,0.824
model_55,model_41,0.635
model_55,model_42,0.146
model_55,model_43,0.686
model_55,model_44,0.679
model_55,model_45,0.258
model_55,model_46,0.772
model_55,model_47,0.811
model_55,model_48,0.161
model_55,model_49,0.698
model_55,model_50,0.689
model_55,model_51,0.699
model_55,model_52,0.256
model_55,model_53,0.676
model_55,model_54,0.232
model_55,model_55,1.000
model_55,model_56,0.769
model_55,model_57,0.758
model_55,model_58,0.766
model_55,model_59,0.704
model_55,model_60,0.688
model_55,model_61,0.731
model_55,model_62,0.613
model_55,model_63,0.755
model_55,model_64,0.830
model_55,model_65,0.750
model_55,model_66,0.732
model_55,model_67,0.758
model_55,model_68,0.659
model_55,model_69,0.625
model_55,model_70,0.803
model_55,model_71,0.697
model_55,model_72,0.668
model_55,model_73,0.688
model_55,model_74,0.773
model_55,model_75,0.765
model_55,model_76,0.818
model_55,model_77,0.661
model_55,model_78,0.644
model_55,model_79,0.872
model_55,model_80,0.686
model_55,model_81,0.735
model_55,model_82,0.565
model_55,model_83,0.708
model_55,model_84,0.614
model_55,model_85,0.736
model_55,model_86,0.728
model_55,model_87,0.220
model_55,model_88,0.776
model_55,model_89,0.683
model_55,model_90,0.630
model_55,model_91,0.656
model_55,model_92,0.192
model_56,model_0,0.090
model_56,model_1,0.125
model_56,model_2,0.705
model_56,model_3,0.153
model_56,model_4,0.715
model_56,model_5,0.150
model_56,model_6,0.702
model_56,model_7,0.668
model_56,model_8,0.747
model_56,model_9,0.703
model_56,model_10,0.743
model_56,model_11,0.751
model_56,model_12,0.748
model_56,model_13,0.739
model_56,model_14,0.125
model_56,model_15,0.739
model_56,model_16,0.750
model_56,model_17,0.208
model_56,model_18,0.733
model_56,model_19,0.744
model_56,model_20,0.697
model_56,model_21,0.734
model_56,model_22,0.861
model_56,model_23,0.730
model_56,model_24,0.678
model_56,model_25,0.749
model_56,model_26,0.758
model_56,model_27,0.683
model_56,model_28,0.677
model_56,model_29,0.793
model_56,model_30,0.770
model_56,model_31,0.739
model_56,model_32,0.692
model_56,model_33,0.678
model_56,model_34,0.758
model_56,model_35,0.725
model_56,model_36,0.817
model_56,model_37,0.694
model_56,model_38,0.796
model_56,model_39,0.739
model_56,model_40,0.719
model_56,model_41,0.715
model_56,model_42,0.124
model_56,model_43,0.715
model_56,model_44,0.671
model_56,model_45,0.207
model_56,model_46,0.794
model_56,model_47,0.753
model_56,model_48,0.131
model_56,model_49,0.686
model_56,model_50,0.726
model_56,model_51,0.697
model_56,model_52,0.207
model_56,model_53,0.753
model_56,model_54,0.168
model_56,model_55,0.769
model_56,model_56,1.000
model_56,model_57,0.766
model_56,model_58,0.710
model_56,model_59,0.782
model_56,model_60,0.757
model_56,model_61,0.779
model_56,model_62,0.655
model_56,model_63,0.732
model_56,model_64,0.742
model_56,model_65,0.717
model_56,model_66,0.706
model_56,model_67,0.768
model_56,model_68,0.723
model_56,model_69,0.686
model_56,model_70,0.658
model_56,model_71,0.731
model_56,model_72,0.717
model_56,model_73,0.731
model_56,model_74,0.732
model_56,model_75,0.743
model_56,model_76,0.708
model_56,model_77,0.648
model_56,model_78,0.694
model_56,model_79,0.742
model_56,model_80,0.742
model_56,model_81,0.794
model_56,model_82,0.640
model_56,model_83,0.717
model_56,model_84,0.593
model_56,model_85,0.769
model_56,model_86,0.722
model_56,model_87,0.159
model_56,model_88,0.753
model_56,model_89,0.714
model_56,model_90,0.681
model_56,model_91,0.673
model_56,model_92,0.142
model_57,model_0,0.143
model_57,model_1,0.150
model_57,model_2,0.689
model_57,model_3,0.219
model_57,model_4,0.759
model_57,model_5,0.187
model_57,model_6,0.739
model_57,model_7,0.733
model_57,model_8,0.803
model_57,model_9,0.722
model_57,model_10,0.733
model_57,model_11,0.791
model_57,model_12,0.800
model_57,model_13,0.799
model_57,model_14,0.132
model_57,model_15,0.754
model_57,model_16,0.779
model_57,model_17,0.257
model_57,model_18,0.736
model_57,model_19,0.774
model_57,model_20,0.735
model_57,model_21,0.767
model_57,model_22,0.823
model_57,model_23,0.771
model_57,model_24,0.620
model_57,model_25,0.784
model_57,model_26,0.824
model_57,model_27,0.715
model_57,model_28,0.668
model_57,model_29,0.851
model_57,model_30,0.770
model_57,model_31,0.730
model_57,model_32,0.689
model_57,model_33,0.689
model_57,model_34,0.787
model_57,model_35,0.688
model_57,model_36,0.879
model_57,model_37,0.684
model_57,model_38,0.848
model_57,model_39,0.732
model_57,model_40,0.770
model_57,model_41,0.749
model_57,model_42,0.159
model_57,model_43,0.746
model_57,model_44,0.731
model_57,model_45,0.256
model_57,model_46,0.836
model_57,model_47,0.811
model_57,model_48,0.170
model_57,model_49,0.696
model_57,model_50,0.759
model_57,model_51,0.734
model_57,model_52,0.256
model_57,model_53,0.738
model_57,model_54,0.229
model_57,model_55,0.758
model_57,model_56,0.766
model_57,model_57,1.000
model_57,model_58,0.764
model_57,model_59,0.791
model_57,model_60,0.746
model_57,model_61,0.776
model_57,model_62,0.628
model_57,model_63,0.788
model_57,model_64,0.721
model_57,model_65,0.766
model_57,model_66,0.776
model_57,model_67,0.854
model_57,model_68,0.738
model_57,model_69,0.674
model_57,model_70,0.715
model_57,model_71,0.759
model_57,model_72,0.724
model_57,model_73,0.765
model_57,model_74,0.823
model_57,model_75,0.791
model_57,model_76,0.726
model_57,model_77,0.671
model_57,model_78,0.691
model_57,model_79,0.767
model_57,model_80,0.805
model_57,model_81,0.806
model_57,model_82,0.626
model_57,model_83,0.758
model_57,model_84,0.593
model_57,model_85,0.817
model_57,model_86,0.781
model_57,model_87,0.196
model_57,model_88,0.792
model_57,model_89,0.733
model_57,model_90,0.711
model_57,model_91,0.621
model_57,model_92,0.195
model_58,model_0,0.123
model_58,model_1,0.126
model_58,model_2,0.766
model_58,model_3,0.201
model_58,model_4,0.697
model_58,model_5,0.185
model_58,model_6,0.708
model_58,model_7,0.731
model_58,model_8,0.723
model_58,model_9,0.734
model_58,model_10,0.669
model_58,model_11,0.755
model_58,model_12,0.694
model_58,model_13,0.709
model_58,model_14,0.126
model_58,model_15,0.844
model_58,model_16,0.678
model_58,model_17,0.245
model_58,model_18,0.723
model_58,model_19,0.791
model_58,model_20,0.704
model_58,model_21,0.779
model_58,model_22,0.747
model_58,model_23,0.647
model_58,model_24,0.602
model_58,model_25,0.700
model_58,model_26,0.776
model_58,model_27,0.830
model_58,model_28,0.620
model_58,model_29,0.756
model_58,model_30,0.735
model_58,model_31,0.806
model_58,model_32,0.657
model_58,model_33,0.689
model_58,model_34,0.693
model_58,model_35,0.675
model_58,model_36,0.776
model_58,model_37,0.773
model_58,model_38,0.752
model_58,model_39,0.805
model_58,model_40,0.766
model_58,model_41,0.684
model_58,model_42,0.126
model_58,model_43,0.663
model_58,model_44,0.681
model_58,model_45,0.247
model_58,model_46,0.769
model_58,model_47,0.818
model_58,model_48,0.136
model_58,model_49,0.690
model_58,model_50,0.726
model_58,model_51,0.679
model_58,model_52,0.246
model_58,model_53,0.642
model_58,model_54,0.212
model_58,model_55,0.766
model_58,model_56,0.710
model_58,model_57,0.764
model_58,model_58,1.000
model_58,model_59,0.746
model_58,model_60,0.641
model_58,model_61,0.708
model_58,model_62,0.623
model_58,model_63,0.738
model_58,model_64,0.814
model_58,model_65,0.787
model_58,model_66,0.754
model_58,model_67,0.746
model_58,model_68,0.626
model_58,model_69,0.668
model_58,model_70,0.735
model_58,model_71,0.714
model_58,model_72,0.694
model_58,model_73,0.716
model_58,model_74,0.731
model_58,model_75,0.716
model_58,model_76,0.765
model_58,model_77,0.714
model_58,model_78,0.627
model_58,model_79,0.760
model_58,model_80,0.696
model_58,model_81,0.784
model_58,model_82,0.605
model_58,model_83,0.757
model_58,model_84,0.610
model_58,model_85,0.753
model_58,model_86,0.712
model_58,model_87,0.198
model_58,model_88,0.761
model_58,model_89,0.698
model_58,model_90,0.649
model_58,model_91,0.694
model_58,model_92,0.170
model_59,model_0,0.110
model_59,model_1,0.127
model_59,model_2,0.732
model_59,model_3,0.180
model_59,model_4,0.790
model_59,model_5,0.169
model_59,model_6,0.797
model_59,model_7,0.645
model_59,model_8,0.852
model_59,model_9,0.721
model_59,model_10,0.792
model_59,model_11,0.800
model_59,model_12,0.806
model_59,model_13,0.812
model_59,model_14,0.127
model_59,model_15,0.746
model_59,model_16,0.823
model_59,model_17,0.215
model_59,model_18,0.712
model_59,model_19,0.716
model_59,model_20,0.821
model_59,model_21,0.793
model_59,model_22,0.773
model_59,model_23,0.819
model_59,model_24,0.724
model_59,model_25,0.819
model_59,model_26,0.731
model_59,model_27,0.754
model_59,model_28,0.643
model_59,model_29,0.803
model_59,model_30,0.756
model_59,model_31,0.769
model_59,model_32,0.661
model_59,model_33,0.669
model_59,model_34,0.749
model_59,model_35,0.699
model_59,model_36,0.812
model_59,model_37,0.730
model_59,model_38,0.790
model_59,model_39,0.771
model_59,model_40,0.683
model_59,model_41,0.806
model_59,model_42,0.128
model_59,model_43,0.797
model_59,model_44,0.647
model_59,model_45,0.215
model_59,model_46,0.835
model_59,model_47,0.784
model_59,model_48,0.136
model_59,model_49,0.739
model_59,model_50,0.794
model_59,model_51,0.644
model_59,model_52,0.215
model_59,model_53,0.766
model_59,model_54,0.186
model_59,model_55,0.704
model_59,model_56,0.782
model_59,model_57,0.791
model_59,model_58,0.746
